# Number of Traces
8985
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
3820; 48; 172; 6.1248101089917018e-01; -2.3100828473588583e-01; 5.2368494530426779e-01; 1.0573908895968742e+00; 2.6484666725060341e-01; 4.5277803786214488e-01
3821; 48; 176; 7.3525799847684525e-01; 6.4821344352286048e-01; 7.7608383914226697e-01; 7.9017097201599473e-01; 6.8532644651554198e-01; 7.5850779041103089e-01
3822; 48; 180; 6.8487476016309934e-01; -2.7772755725725762e-01; 4.6547452174254150e-01; 8.4666171955427161e-01; 6.2774333146749828e-01; 7.0534504161836686e-01
3823; 48; 181; 6.2535998584223862e-01; 3.3772428885944977e-02; 6.1337402052856271e-01; 4.1907399884208696e-01; 1.5827102747792260e-01; 7.7608384430901156e-01
3824; 48; 186; 8.3249514815347092e-01; 6.5801258536313323e-01; 7.2447574278841764e-01; 7.0411088202857375e-01; 5.9994949456476909e-01; 7.7608384552059118e-01
3825; 48; 187; 7.9725620298523936e-01; -1.3824458913105397e-01; 4.5277805508392738e-01; 7.2251588479082052e-01; 6.2846894113325580e-01; 7.7608384656703078e-01
3826; 48; 188; 6.8423786679266785e-01; 5.6915530598275332e-01; 7.7608384977009615e-01; 8.1651681192815828e-01; 6.6832420673721382e-01; 7.3732361958552928e-01
3827; 48; 194; 7.2561221609347204e-01; 6.3326686411530519e-01; 7.7608384934246133e-01; 8.8256756940298886e-01; 6.2569839805539862e-01; 6.8421348015165517e-01
3828; 48; 195; 6.9848757629022251e-01; 3.6908408664427594e-01; 6.9470055797121999e-01; 3.9825255690737904e-01; 1.2600719544955216e-01; 7.7608384477989656e-01
3829; 48; 197; 5.2125426824625554e-01; -1.4244611165712576e-01; 6.0791492421721194e-01; 6.3371395989417034e-01; 4.4771689885807286e-01; 7.6027654804858025e-01
3830; 48; 198; 9.9946606098773971e-01; 1.7508936214686943e-01; 4.5277804663364191e-01; 9.8446687404171895e-01; 1.7872952281439247e-01; 4.6262606813147328e-01
3831; 49; 51; 7.7053659478613401e-01; 5.1186038091986352e-01; -1.0098764015577359e-02; 9.5688697069574769e-01; 1.9471362642086121e-01; 1.8425178357032632e-01
3832; 49; 52; 9.5817728296560412e-01; 1.6813923847676793e-01; 4.5814555640355970e-01; 4.8173130129115932e-01; 9.4294195262761693e-01; 3.6431563814370160e-01
3833; 49; 55; 6.6414779085179476e-01; 6.3865007271362129e-01; 4.8569691904144163e-01; 6.0802595565074402e-01; 7.0470821147976248e-01; 7.5646623823141601e-01
3834; 49; 57; 5.1943013393383830e-01; 8.5689360596164477e-01; 6.4835283253929255e-01; 5.0670784017858095e-01; 8.7676985679008546e-01; 6.5493558721224587e-01
3835; 49; 58; 1.0194213166789399e+00; 8.9936573904146111e-02; 2.3103334576997364e-01; 6.8046269924345326e-01; 5.9280738131844879e-01; 7.0480667866408686e-01
3836; 49; 59; 5.5846746112609114e-01; 8.2454504864504019e-01; 3.0796099735997495e-01; 6.0198777753102461e-01; 7.7395668560929298e-01; 9.0866320003648027e-02
3837; 49; 60; 1.0884727457783303e+00; -3.5303419878174758e-02; 3.8938544245798729e-01; 9.6717858073657781e-01; 1.9554250909465470e-01; -1.0098762504410316e-02
3838; 49; 61; 7.1023698931546853e-01; 5.5098788286924694e-01; 6.3688483643341132e-01; 4.6694986191322069e-01; 9.3375293253461389e-01; 7.3287641846089135e-01
3839; 49; 62; 4.8693727736151193e-01; 9.4617830902450051e-01; 2.3450955862041953e-01; 5.0087218851571780e-01; 9.3927472412650337e-01; 6.1086211965120929e-02
3840; 49; 63; 9.3557290583247954e-01; 2.4638332912945266e-01; -1.0098762504410330e-02; 1.0237937261595094e+00; 8.2583087233101288e-02; 2.3461133775356796e-01
3841; 49; 64; 1.0583607358522640e+00; 4.8867092332063926e-02; -1.0098762504410330e-02; 9.5250836015586715e-01; 1.5905152565104752e-01; 6.6169475213586548e-01
3842; 49; 65; 1.0819936476961847e+00; -3.9331212255428155e-02; 5.5093544143237883e-01; 8.2159008781394915e-01; 3.6116940935341324e-01; 7.5646626927179661e-01
3843; 49; 66; 8.5502924975065198e-01; 3.4784008710612108e-01; 3.0411860624357456e-01; 5.9770581280927959e-01; 7.8663366704825388e-01; 2.6145700425559110e-02
3844; 49; 70; 1.0979228430590866e+00; -2.9428679596185919e-02; 1.5375649220099219e-01; 1.0720542259202901e+00; 2.6839773937210140e-02; -1.0098762504410330e-02
3845; 49; 72; 6.2310060782229448e-01; 7.0075122392636158e-01; 5.2960322612454913e-01; 9.2026728531165969e-01; 2.7100391707073412e-01; -1.0098762504410330e-02
3846; 49; 74; 6.2804392051940328e-01; 7.4107378725750295e-01; -1.0098762493291502e-02; 8.4534662922794723e-01; 3.6151655069112587e-01; 3.2534897578312383e-01
3847; 49; 75; 4.7899024292794645e-01; 9.4123791217460617e-01; 4.3266165721934358e-01; 5.2731048170163664e-01; 8.7353839104207243e-01; 3.2054627601869268e-01
3848; 49; 78; 7.1532593585619031e-01; 5.9605368618706467e-01; 4.1534886200106813e-02; 5.5948368818960559e-01; 7.8279319753246523e-01; 7.5646623823141601e-01
3849; 49; 79; 8.5033268046803889e-01; 3.6100822513556291e-01; 2.4136313598208287e-01; 6.9490438907093255e-01; 5.6495575209316651e-01; 7.5646623823141590e-01
3850; 49; 81; 4.8474904403381996e-01; 9.2122169062509252e-01; 5.5287481603664101e-01; 7.0098412089710549e-01; 5.5517590853232091e-01; 7.5646623984539707e-01
3851; 49; 82; 6.6785036901408479e-01; 6.0847479002232241e-01; 7.5646623823141590e-01; 7.3764277265067768e-01; 5.4796943707295542e-01; 1.7776666990206647e-01
3852; 49; 84; 5.8825430796681066e-01; 8.0507927162733017e-01; -1.0098762504410330e-02; 7.0844367846298451e-01; 5.4885431919089478e-01; 6.9298863953854473e-01
3853; 49; 85; 6.6670513041976676e-01; 6.3568877328979956e-01; 4.7281286470219475e-01; 5.6022361038348345e-01; 7.8160296029776488e-01; 7.5646623823141601e-01
3854; 49; 86; 5.0156658933398679e-01; 9.4452494762101280e-01; -1.0098762504410330e-02; 7.7299114536012681e-01; 4.4957121846759440e-01; 6.4214458488878112e-01
3855; 49; 87; 6.0881393859829880e-01; 7.7200709442848614e-01; -1.0098762504410344e-02; 6.5014810131150524e-01; 6.6247406182017610e-01; 4.7111701600720896e-01
3856; 49; 88; 4.6750938056842273e-01; 9.3410072723705084e-01; 7.1892576097685190e-01; 4.8293167238762624e-01; 9.0593460395706638e-01; 7.5646623823141601e-01
3857; 49; 89; 4.9710006058139533e-01; 9.2902485686763936e-01; 2.4351631249046821e-01; 8.0423105632436886e-01; 3.9908195103323241e-01; 6.4479214419398267e-01
3858; 49; 92; 4.7388463562855881e-01; 9.3806404264831489e-01; 5.5996411426096482e-01; 4.8376750045414507e-01; 9.0459009274384861e-01; 7.5646623823141601e-01
3859; 49; 93; 1.0893915187862468e+00; -3.4732256532277628e-02; 3.6647673871634934e-01; 8.5867631315058113e-01; 3.4512672182859966e-01; 2.6886514443065879e-01
3860; 49; 96; 4.7139462704673873e-01; 9.3651605017640172e-01; 6.2205066939911224e-01; 4.8864809468949072e-01; 8.9673917945264314e-01; 7.5646623823141601e-01
3861; 49; 99; 8.1626185073517799e-01; 3.7209364957880303e-01; 7.3015720247478444e-01; 4.6766187361736383e-01; 9.3419555975028756e-01; 7.1512311778338400e-01
3862; 49; 104; 9.2372567553542539e-01; 2.4915345465671090e-01; 1.7199146209255675e-01; 6.0963637684882666e-01; 7.6352871811468104e-01; 6.9897850559791891e-02
3863; 49; 105; 6.9387788187754706e-01; 6.1687777711960667e-01; 1.9444447141331972e-01; 8.2750379127163554e-01; 3.8491447552525737e-01; 3.8464738647129748e-01
3864; 49; 106; 5.9801618110965105e-01; 7.4150899077520394e-01; 5.2505287207460349e-01; 5.5808826529948263e-01; 7.8503787176405315e-01; 7.5646623823141601e-01
3865; 49; 107; 7.7151464466353803e-01; 4.7857477911161450e-01; 3.4444133593190113e-01; 7.3521395736125794e-01; 5.0011386805344049e-01; 7.5646623823141590e-01
3866; 49; 108; 6.5419672430241960e-01; 6.9041465775381172e-01; 8.5934082472646001e-02; 6.6093611692626786e-01; 6.1959704091993895e-01; 7.5646623823141590e-01
3867; 49; 110; 5.0086264351546872e-01; 8.7709088272896629e-01; 7.5646623823141601e-01; 7.0848454351800294e-01; 6.0483210162792189e-01; 6.6428398016465606e-02
3868; 49; 113; 8.9546162587618228e-01; 2.7585797883214247e-01; 3.8173694288061477e-01; 8.7745436385609898e-01; 2.7130625896982891e-01; 7.5646623823141590e-01
3869; 49; 116; 6.2988469109763290e-01; 6.8343925509420278e-01; 6.0114452665388274e-01; 9.0845236690234710e-01; 2.9000936917376158e-01; -1.0098762504410330e-02
3870; 49; 117; 6.2343686292294065e-01; 7.1957432048274594e-01; 3.1311592601550603e-01; 8.0145020584705751e-01; 4.6213281314555876e-01; -1.0098762504410330e-02
3871; 49; 121; 8.7792314500776192e-01; 2.7064296627541157e-01; 7.5545124250880524e-01; 9.5231539124666953e-01; 2.0701810844057711e-01; 1.2890408052014429e-01
3872; 49; 123; 5.7249771245863235e-01; 7.6185886634676114e-01; 7.5646623823141601e-01; 5.8640880022186814e-01; 7.7819571557960798e-01; 3.2364588418323764e-01
3873; 49; 124; 9.7692195960716766e-01; 1.4741823288734218e-01; 3.5270087319767690e-01; 1.0347644533038152e+00; 1.8257590604508822e-02; 7.5646623823141579e-01
3874; 49; 125; 5.6860379665244176e-01; 7.7167029464570813e-01; 7.1680353156072041e-01; 6.4910237828267270e-01; 6.3863276668573565e-01; 7.5646624410353780e-01
3875; 49; 127; 6.8335385488186096e-01; 5.8788774468153726e-01; 7.0781328537097898e-01; 6.7578042983182018e-01; 5.9571851140707843e-01; 7.5646623823141590e-01
3876; 49; 128; 4.8498707295341259e-01; 9.4496593373631765e-01; 2.8313614368318618e-01; 8.4889704096492247e-01; 3.7504690059185442e-01; 1.1023077891400611e-01
3877; 49; 129; 4.8408681714793600e-01; 9.4440628173168650e-01; 3.0558313960353423e-01; 7.2329072399631711e-01; 5.8785998670549922e-01; -1.0098770767581436e-02
3878; 49; 130; 6.0666833768039119e-01; 7.2429029973003112e-01; 5.6195601330556777e-01; 5.8696813188910835e-01; 7.5520211948103899e-01; 5.7065271962850939e-01
3879; 49; 131; 9.8697325861457796e-01; 1.6370083323435880e-01; -1.0098762504410330e-02; 1.0940818263400665e+00; -3.0783043270186328e-02; 2.3797475275587582e-01
3880; 49; 134; 7.4952302780928703e-01; 4.8713826183375442e-01; 6.4419854914355967e-01; 8.9244235383235582e-01; 2.4719660861937381e-01; 7.5646626297899655e-01
3881; 49; 136; 1.0828524243784123e+00; -3.8797346999012827e-02; 5.2952269666171337e-01; 5.5105033606370035e-01; 8.3119647247306649e-01; 3.6698798138140232e-01
3882; 49; 137; 1.0315081881633827e+00; 6.6011179970480102e-02; 2.8114695473125684e-01; 8.5646990299377879e-01; 3.0506181715568215e-01; 7.5646623823141590e-01
3883; 49; 138; 9.1115239493626432e-01; 2.4265906082781724e-01; 4.7071522099132646e-01; 7.7768135388732162e-01; 4.3180090619835199e-01; 7.5646623823141590e-01
3884; 49; 140; 4.7802963511209012e-01; 9.4064077671613733e-01; 4.5661308107665055e-01; 9.8983824638414530e-01; 1.3649157870219780e-01; 2.4257387274594064e-01
3885; 49; 143; 4.9415081609708905e-01; 9.5066264339778583e-01; 5.4647332334562537e-02; 6.7007564979514755e-01; 6.1861903142307872e-01; 6.0303543434771123e-01
3886; 49; 149; 4.8509396923063625e-01; 9.4503238721727512e-01; 2.8047078464069375e-01; 8.0017843226494312e-01; 3.9561215319443715e-01; 7.5646625574853510e-01
3887; 49; 150; 9.3252047828003992e-01; 2.0256946286730609e-01; 5.3463003003412135e-01; 9.0255409837089362e-01; 2.5630626865509681e-01; 4.7277224612099200e-01
3888; 49; 153; 1.0271479876770202e+00; 6.9539953150968226e-02; 3.2010926456359678e-01; 7.9142187469842873e-01; 4.0969793425228285e-01; 7.5646623823141590e-01
3889; 49; 154; 8.9407358490871236e-01; 2.7515778770709609e-01; 4.1452745106295186e-01; 4.8135120738945975e-01; 9.4270566397746158e-01; 3.7379290589249337e-01
3890; 49; 155; 6.3576004055824720e-01; 7.2866165331571309e-01; -1.0098762504410330e-02; 7.2846546784051525e-01; 5.6431528144234522e-01; 1.6006609269760977e-01
3891; 49; 157; 9.9759432585662866e-01; 1.4335189362495371e-01; 2.6391428696498964e-02; 9.3451023525769716e-01; 1.7952630810154058e-01; 7.5646623823141579e-01
3892; 49; 158; 7.1625797331095509e-01; 5.7463888677932662e-01; 2.6418823206307768e-01; 4.8622255880394905e-01; 9.4573398527466335e-01; 2.5233050625776043e-01
3893; 49; 160; 1.0833227450751421e+00; -3.8504967200809925e-02; 5.1779570261119545e-01; 7.0466478566255886e-01; 5.4925519873480289e-01; 7.5646624483761760e-01
3894; 49; 163; 7.4317027248037615e-01; 5.4173434489880101e-01; 1.4806805762749595e-01; 4.7599106974618810e-01; 9.3036273731131081e-01; 6.0818185220550980e-01
3895; 49; 172; 8.7314698920748279e-01; 3.4409988293586502e-01; 2.0105271235141279e-02; 9.8818687029870189e-01; 1.0774628353999516e-01; 5.9364130109331847e-01
3896; 49; 176; 5.8717131555329316e-01; 7.6605558557889608e-01; 4.4565814297787548e-01; 6.5930640271129148e-01; 6.2221859566804039e-01; 7.5646623823141590e-01
3897; 49; 177; 1.0896031406748081e+00; -3.4600699775207591e-02; 3.6120015290207430e-01; 1.0487036343167866e+00; 6.4401484896460540e-02; -1.0098762504410330e-02
3898; 49; 178; 6.2834533609252285e-01; 6.8124975618373163e-01; 6.5330655183417274e-01; 6.7263968308505218e-01; 6.0077070980536662e-01; 7.5646623823141590e-01
3899; 49; 180; 4.7114610186261469e-01; 9.3636156370395240e-01; 6.2824727363114719e-01; 1.0777278766909288e+00; -4.1983069489513081e-02; 6.5729829137761719e-01
3900; 49; 182; 8.3091565155847757e-01; 3.9485956725231358e-01; 2.1210367511661449e-01; 6.5854937781744871e-01; 6.2343634426877437e-01; 7.5646623823141590e-01
3901; 49; 184; 6.0212395060864099e-01; 7.2788710482903174e-01; 6.0347013501894953e-01; 5.7527652277410402e-01; 8.2595530871354095e-01; -1.0098762504410330e-02
3902; 49; 186; 6.2136690366759662e-01; 6.8324799172197426e-01; 7.5646623533676316e-01; 4.6918459530760170e-01; 9.3514217471857108e-01; 6.7715552821018765e-01
3903; 49; 187; 8.5838554592091809e-01; 3.3004258319038410e-01; 4.4273326325240769e-01; 7.2016484903762501e-01; 5.2432183103121521e-01; 7.5646623823141590e-01
3904; 49; 188; 6.2518448123162051e-01; 6.9172270886654319e-01; 5.9306475034889838e-01; 6.8263919630099790e-01; 5.8468551455514484e-01; 7.5646623823141601e-01
3905; 49; 191; 4.8497469635570434e-01; 9.4495820377531037e-01; 2.8344514381056996e-01; 5.4768007354954384e-01; 8.7034689702426438e-01; -1.0098762504410330e-02
3906; 49; 192; 7.7930432711230546e-01; 4.8391122514659335e-01; 1.4469126104494665e-01; 4.9145023015849609e-01; 9.4898381654051678e-01; 1.2198361245188669e-01
3907; 49; 194; 7.2512438698589265e-01; 5.5546864479314573e-01; 3.1905630624200976e-01; 6.5671437012373080e-01; 6.2638813366108692e-01; 7.5646623823141590e-01
3908; 49; 197; 6.0864087492835828e-01; 7.1389273845629231e-01; 6.4272558379457201e-01; 6.4856219332173470e-01; 6.3950170756639813e-01; 7.5646623823141590e-01
3909; 49; 198; 9.4890687451826683e-01; 1.8265083324042775e-01; 4.6262605450633654e-01; 1.0407580216117531e+00; 7.7182780243848670e-02; -1.0098762504410330e-02
3910; 49; 199; 8.1710375136183000e-01; 4.3695255369962127e-01; -1.0098761221754543e-02; 1.0969781381091788e+00; -3.0015963409312840e-02; 1.7731177953025837e-01
3911; 50; 61; 6.5907945745949326e-01; 1.2170141520676876e+00; 7.7925196185793244e-01; -1.8449678228396671e-01; 8.7904605241629097e-01; 7.6462915039563339e-01
3912; 50; 67; -1.7822410487997098e-01; 8.6350767021963915e-01; 8.6724670083998667e-01; 2.8111199502279915e-02; 9.0210856520535754e-01; 1.1210538298936352e+00
3913; 50; 69; 5.2549234297409719e-01; 1.0820241029795796e+00; 1.2395806073663471e+00; 1.7578989733175288e-01; 1.0366723363625923e+00; 6.9544991882426943e-01
3914; 50; 71; 1.7115301401615746e-01; 9.4324013141104290e-01; 1.2153938633323762e+00; -5.2513360557682770e-02; 9.4952718474629560e-01; 6.6695109078213588e-01
3915; 50; 75; 7.4418657208534328e-02; 9.6850540162725096e-01; 8.5016275366789373e-01; 4.4602482896089635e-01; 1.1507819643348853e+00; 6.6695111468125179e-01
3916; 50; 76; 2.3966916596570947e-01; 1.0674782914840801e+00; 6.6695109078213588e-01; 2.5795188738995883e-01; 1.0136980012725056e+00; 1.0142652962279215e+00
3917; 50; 78; 5.2622914369004170e-01; 1.1831596326016300e+00; 6.6695109078213588e-01; 5.0674371488397107e-01; 1.1532556722640837e+00; 7.9209771959135389e-01
3918; 50; 88; 5.2259524202465280e-01; 1.1816926635521490e+00; 6.6695109078213588e-01; 6.6407692958579800e-01; 1.2046346977510751e+00; 8.6100757637827452e-01
3919; 50; 96; 5.9455585131682631e-01; 1.2107424277818299e+00; 6.6695109078213588e-01; 6.7553259298711821e-01; 1.1762572621571044e+00; 1.0484159461462492e+00
3920; 50; 97; -2.0139632981094446e-02; 9.3355928781943587e-01; 8.3184267007687662e-01; 4.4389871560528227e-01; 1.0800326703796654e+00; 1.0638413312085622e+00
3921; 50; 99; 4.3269399890738924e-01; 1.1342700687548497e+00; 7.3015720525258310e-01; 1.9839241637702065e-01; 1.0508152908138371e+00; 6.6695107793079889e-01
3922; 50; 101; 2.7901322340494306e-01; 1.0307604207421923e+00; 9.6565462123760404e-01; 3.2298517589573389e-01; 1.1011121151666738e+00; 6.6695109078213588e-01
3923; 50; 106; 1.2015819782611104e-01; 9.1394159034047373e-01; 1.2648692960722567e+00; -1.8024831177992062e-01; 8.6852197746383097e-01; 8.3413158049842062e-01
3924; 50; 107; 6.0185372386897895e-01; 1.2136885045188619e+00; 6.6695109078213588e-01; 5.8926287387286957e-01; 1.1531980192049123e+00; 9.8159486400655149e-01
3925; 50; 110; 5.6838662014076291e-01; 1.1355886692555173e+00; 1.0337356834455971e+00; 6.7043714117396958e-01; 1.1888794741659816e+00; 9.6505717092050070e-01
3926; 50; 111; -2.4485279381764591e-02; 9.5655970688985881e-01; 6.9126802421738520e-01; 9.5283274242365434e-02; 9.6354162093066043e-01; 9.2618135105125243e-01
3927; 50; 112; 1.6530027101960770e-01; 1.0374563268918335e+00; 6.6695109078213588e-01; 6.3884148972416233e-02; 9.5580596533401208e-01; 8.9812940622400395e-01
3928; 50; 115; 6.6239535613223932e-01; 1.2088001722517050e+00; 8.3349818931272257e-01; 5.1962137592096125e-01; 1.1285995567365468e+00; 9.6163365597862782e-01
3929; 50; 126; -5.4214890552269912e-03; 9.6853769310269999e-01; 6.6695109078213588e-01; 5.4120749472967022e-02; 8.8728294578676259e-01; 1.2648692960722567e+00
3930; 50; 139; -1.4421235173087965e-01; 8.9849698435660175e-01; 7.4652250481770788e-01; -1.8710688709485107e-01; 8.8551167249148932e-01; 7.2192932380515451e-01
3931; 50; 146; -5.7409083959052011e-02; 9.4755083112808158e-01; 6.6695109078213588e-01; -5.5267172449494285e-02; 9.4170526740246241e-01; 7.0505649945738780e-01
3932; 50; 147; 2.1236953846411999e-02; 9.7929943468105085e-01; 6.6695109078213588e-01; 5.2468804772310279e-03; 9.6098494894824893e-01; 7.3429741397236503e-01
3933; 50; 148; 9.4034137158120923e-02; 9.6128893374107016e-01; 9.3611012671437621e-01; 7.2671442717675880e-02; 9.4966423360955854e-01; 9.5315076697455769e-01
3934; 50; 149; -1.7555471529765665e-01; 8.7673601379826005e-01; 7.9824627345019672e-01; -8.6881585184588175e-02; 9.3565308289773164e-01; 6.6695109078213588e-01
3935; 50; 151; -6.3259081082173152e-02; 9.4518924693858408e-01; 6.6695109078213588e-01; -5.6677149667889476e-02; 9.2717140057248193e-01; 7.8435772507568791e-01
3936; 50; 152; 6.6901671585352762e-01; 1.1923980111658325e+00; 9.4182021438672692e-01; 6.1706662215884944e-01; 1.1284854042477912e+00; 1.1856687181058982e+00
3937; 50; 161; -1.1597774357344431e-01; 9.2390726043319538e-01; 6.6695109078213588e-01; -1.6407769053224636e-01; 8.8728521987641851e-01; 7.6465079578172213e-01
3938; 50; 162; 5.6672555137911385e-01; 1.1995076194667793e+00; 6.6695109078213588e-01; 1.2012190065709943e-01; 9.1392693754344623e-01; 1.2648692960722567e+00
3939; 50; 170; 1.7124106594168301e-01; 1.0398545652269540e+00; 6.6695109078213588e-01; 2.3734557654090066e-01; 9.6124894023431795e-01; 1.2648692960722567e+00
3940; 50; 179; 1.8166609570997710e-01; 1.0181525676626724e+00; 8.1408897411113412e-01; 4.6607360148607319e-01; 1.0782422155084148e+00; 1.1248432605654999e+00
3941; 50; 186; 2.3712210060468067e-01; 1.0664500694956889e+00; 6.6695107756851713e-01; -1.7995044292389628e-01; 8.6778409254347411e-01; 8.3900465421258819e-01
3942; 51; 54; 5.4737384068626616e-01; -1.4461672069313203e-02; 3.4071147883982474e-02; 5.3773376657224914e-01; -1.6690842887609897e-01; 7.5619303364823698e-02
3943; 51; 56; 1.1878767619542843e+00; 5.8989292704625806e-01; 1.8425176081847450e-01; 9.6787509610941269e-01; 7.6960328112164023e-01; 1.4308390768784901e-02
3944; 51; 59; 4.1819079863199149e-01; 8.6315878532748636e-01; -3.0167339709062341e-01; 5.8999724993883984e-01; 7.5653648747256053e-01; -1.7926385070378759e-01
3945; 51; 60; 4.4162218818800292e-01; -1.1072937172234742e-01; 8.2008643788353819e-03; 8.2685679673951085e-01; -2.7742987726500329e-02; 1.8425176153197984e-01
3946; 51; 63; 5.6906493083532572e-01; 1.1212754842440222e+00; -3.0167339654674680e-01; 9.6810231272230174e-01; 2.1390097692495458e-01; 1.8425176782061500e-01
3947; 51; 64; 7.7672170671687901e-01; -1.1351451047034772e-01; 1.8425176160487344e-01; 6.4204463438539527e-01; -2.2788011208504680e-01; 1.4878921211757107e-01
3948; 51; 70; 2.7957911145745951e-01; 5.0337705532552679e-01; -2.6419304404534255e-01; 8.8546236161702430e-01; 7.2519884908140098e-02; 1.8425176385662009e-01
3949; 51; 72; 6.9493937770500469e-01; -1.8400926723409303e-01; 1.6303703360024807e-01; 1.1137925955350108e+00; 1.1262124640737032e+00; -1.8382730147444570e-02
3950; 51; 74; 1.1952341916434843e+00; 6.0248008386500373e-01; 1.8425175902595192e-01; 6.3180583050735617e-01; 1.0309105162014296e+00; -2.4125478163713743e-01
3951; 51; 78; 7.5100946474134211e-01; 3.0949685994118747e-01; 4.1534890778177111e-02; 7.6013194280327012e-01; 1.6200755507121870e-01; 9.1377638035251646e-02
3952; 51; 84; 1.1042448867115164e+00; 1.1317932466900891e+00; -2.5080056110661775e-02; 3.9409022387849840e-01; 8.2192732513246058e-01; -3.0167339721996167e-01
3953; 51; 86; 1.0855014864538082e+00; 4.1474847829979600e-01; 1.8425175751642775e-01; 6.0766053985380564e-01; 9.6255220381765527e-01; -2.3298809895336126e-01
3954; 51; 87; 1.0363280159546826e+00; 1.1714919467201472e+00; -7.2721028874664140e-02; 2.7356661230876983e-01; 5.5685463359195664e-01; -2.8367948930590453e-01
3955; 51; 95; 8.5288359374009071e-01; 1.6117338177455215e-01; 1.4012581802710800e-01; 6.9117189298976145e-01; 2.7585924935999206e-02; 9.6403047234100467e-02
3956; 51; 101; 1.1620050837061815e+00; 5.4563141995593456e-01; 1.8425176940963389e-01; 1.0959443621898048e+00; 6.2453045928922712e-01; 1.2560148353894154e-01
3957; 51; 103; 4.8062021261754218e-01; 2.1294806673399083e-01; -7.0326802517152801e-02; 8.0857239710961626e-01; -5.9024092096698844e-02; 1.8425176268560534e-01
3958; 51; 104; 9.2841239547756005e-01; 5.2018958958244221e-01; 6.9897848815859281e-02; 9.4803362153439730e-01; 2.8099703477359839e-01; 1.5325448228199715e-01
3959; 51; 105; 3.9427215191884407e-01; 6.1259897459888935e-01; -2.3760679868402981e-01; 6.9326792778201074e-01; -2.5628792994388494e-01; 1.8425176501888796e-01
3960; 51; 116; 1.5040401210600152e-01; 1.7477916705202756e-01; -2.3130886102192946e-01; 1.0808860725279803e+00; 4.0685238582261163e-01; 1.8425175890476297e-01
3961; 51; 117; 7.5656274682413716e-01; 4.3306043869830846e-01; 6.6768428243267341e-03; 1.2227279932151331e+00; 1.0625376191876359e+00; 5.8031112700706447e-02
3962; 51; 119; 8.1545078710759245e-01; 3.3799388024403360e-01; 6.6517893671091066e-02; 3.2893981389353466e-01; -4.4864379393455195e-02; -7.0841323310673956e-02
3963; 51; 121; 7.7148380875530409e-01; -3.1685555742893223e-02; 1.5650601980115636e-01; 1.0512380500610372e+00; 3.5613027163213778e-01; 1.8425176947950864e-01
3964; 51; 128; 5.5745386826981402e-01; 1.4189842127922608e-01; -8.4429165924355121e-03; 8.2923733379019726e-01; 3.0771118944268899e-01; 8.2980397182706195e-02
3965; 51; 129; 2.0737688638810717e-01; 5.0249659330775331e-01; -3.0167338949424066e-01; 1.1951763877192205e+00; 6.0238118985090106e-01; 1.8425175981660508e-01
3966; 51; 131; 8.4431882555384186e-01; 8.8079600965151039e-01; -8.4271301170492502e-02; 1.0215314591903590e+00; 3.0530800486457965e-01; 1.8425176577414437e-01
3967; 51; 136; 9.9141793661224542e-01; 6.4685446619697751e-01; 6.4129740947452565e-02; 1.0741379915581408e+00; 3.9530766496178071e-01; 1.8425177378334295e-01
3968; 51; 140; 1.3149237639815836e+00; 8.0724599281809795e-01; 1.8425175639582478e-01; 1.3858178580751117e+00; 9.6720849294786526e-01; 1.7243214181259273e-01
3969; 51; 141; 6.3356744467443871e-01; 1.0946445513292908e+00; -2.5981110428608190e-01; 9.8733847142668918e-01; 5.3045390375079871e-01; 9.7569300112125446e-02
3970; 51; 144; 5.5093880121173000e-01; -1.7462702392248913e-01; 8.4882108367116516e-02; 4.7172824823030945e-01; 6.0946866115123699e-01; -1.9615386983281524e-01
3971; 51; 146; 2.5335282911227480e-01; 5.1421591435642422e-01; -2.8121729873950796e-01; 6.0652381260677346e-01; -7.0532648949155591e-02; 8.2131957098347627e-02
3972; 51; 149; 1.0528201083793085e+00; 8.4180268146667792e-01; 3.6655716242309483e-02; 8.8723261304506740e-01; 1.0501015090979926e+00; -1.1357508521328810e-01
3973; 51; 155; 8.4540463369965291e-01; 9.6052537806868610e-01; -1.0806918500799428e-01; 6.2747332556897706e-01; 1.0069981095572493e+00; -2.3621222519674870e-01
3974; 51; 157; 1.0913915072845910e+00; 6.5213128970128698e-01; 1.1478620792567265e-01; 1.0114988513218324e+00; 2.8814415927589787e-01; 1.8425175902107582e-01
3975; 51; 159; 5.1257545460067722e-01; 8.6374249832459393e-01; -2.5250474574297704e-01; 2.4688292433390679e-01; 3.0994387831422276e-03; -1.2840095730454212e-01
3976; 51; 161; 8.4048067522011416e-01; 3.4202225513809870e-01; 7.8373159697770464e-02; 8.9411356072022574e-01; 2.1184635163522830e-01; 1.4619620269874231e-01
3977; 51; 168; 7.3339481513470117e-01; -1.8763855021500084e-01; 1.8425177348527860e-01; 5.2799144391873698e-01; 3.6772344255561390e-02; 8.2801727401569380e-03
3978; 51; 172; 1.1489580080552666e+00; 5.2331038620093762e-01; 1.8425176632455151e-01; 5.2111804803663719e-01; -1.3680962960025744e-02; 2.0105270392328269e-02
3979; 51; 177; 4.3741319771616693e-01; 4.2767706183569243e-01; -1.5853862056004228e-01; 9.0343439172255569e-01; 1.0326659437486052e-01; 1.8425175981919362e-01
