# FractureId; NumTraces
0; 113
# TraceId; Tips; Length
6762; 1; 2.2653007173815444e-02
6929; 1; 1.6563565033316015e-02
6934; 1; 1.4178346315169579e-02
2473; 1; 3.7421492188678251e-03
# FractureId; NumTraces
103; 78
# TraceId; Tips; Length
3341; 0; 1.0196022357168011e+00
5035; 0; 7.0712045692235259e-01
6957; 0; 5.8315844558025109e-01
6959; 0; 5.5831785329996153e-01
6976; 0; 4.6215124200174146e-01
6982; 0; 4.4778121808262139e-01
6966; 0; 3.5053356266966545e-01
6945; 0; 2.5808450631890079e-01
6954; 0; 2.3548774788590249e-01
4092; 0; 1.8779051630631771e-01
6967; 0; 1.8251482415176720e-01
6367; 0; 1.2600049409432734e-01
1107; 0; 1.2422812079238375e-01
6972; 1; 9.6512102666636990e-01
3255; 1; 9.1538194593496403e-01
6968; 1; 8.8529504329208808e-01
5298; 1; 7.7679072494123103e-01
6584; 1; 7.6877139563840169e-01
2870; 1; 7.5630851401273125e-01
4800; 1; 7.1120173493640482e-01
2186; 1; 6.9802117425901955e-01
6964; 1; 6.9772880436583684e-01
6941; 1; 6.8922048124663660e-01
4175; 1; 6.8270758072093318e-01
6974; 1; 6.7824155917039186e-01
6948; 1; 6.7764906191301300e-01
6942; 1; 6.7345751132396325e-01
6514; 1; 6.6517999673668526e-01
2990; 1; 6.4213401616073018e-01
1539; 1; 6.3874532724482647e-01
6947; 1; 6.0750707739962506e-01
6970; 1; 6.0472128422487303e-01
1588; 1; 5.9003037949169168e-01
6965; 1; 5.8377202217504409e-01
6977; 1; 5.8294175663030290e-01
405; 1; 5.8280410390743131e-01
4896; 1; 5.7177970165782366e-01
5575; 1; 5.6810552618926036e-01
6956; 1; 5.6554890265505808e-01
4555; 1; 5.6383489492963734e-01
6951; 1; 5.6208335209153604e-01
1453; 1; 5.6145285506385612e-01
6960; 1; 5.6127940034725621e-01
6979; 1; 5.4542742984270531e-01
6978; 1; 5.2328383228457642e-01
6981; 1; 5.1245752447235526e-01
3730; 1; 5.1171739583375875e-01
3957; 1; 4.9631818055844407e-01
6955; 1; 4.8632474382440138e-01
6953; 1; 4.7965331452502336e-01
2284; 1; 4.5819685237095437e-01
5876; 1; 4.3295016355723193e-01
6946; 1; 4.3159360047559431e-01
6825; 1; 4.2660006056744870e-01
6943; 1; 4.2520095088523147e-01
6980; 1; 3.9948237239336931e-01
6963; 1; 3.9855026760407469e-01
5712; 1; 3.8768752098450215e-01
6962; 1; 3.5552428337021225e-01
1859; 1; 3.3915668080794775e-01
3071; 1; 3.0927022452069741e-01
6969; 1; 2.4811696441286388e-01
1644; 1; 2.3882130161590720e-01
6958; 1; 2.3328611368182622e-01
1925; 1; 2.2664085291510905e-01
4459; 1; 2.2191636095131140e-01
3792; 1; 1.7870579256457600e-01
761; 1; 1.7702261597519098e-01
6950; 1; 1.4879274218020194e-01
6971; 1; 1.3155313348861808e-01
6763; 1; 1.2699179553873044e-01
6975; 1; 1.2033357368222251e-01
6961; 1; 1.1207373623529718e-01
6952; 1; 9.6334149771539465e-02
5779; 1; 9.6326090006405851e-02
6973; 1; 7.0127571901131169e-02
6944; 1; 3.9921106899327638e-02
6949; 1; 3.7708245384475134e-02
# FractureId; NumTraces
104; 116
# TraceId; Tips; Length
4176; 0; 1.1658132772382961e+00
6985; 0; 1.1278383842590853e+00
7023; 0; 7.7323925324480036e-01
3862; 0; 6.1127498290270210e-01
7002; 0; 5.9617181865970126e-01
3731; 0; 4.7901799011414903e-01
4745; 0; 3.8179725035445500e-01
164; 0; 3.2258558055492598e-01
3958; 0; 2.5405983376118962e-01
7041; 0; 1.7505616050289136e-01
6998; 0; 1.6948871549671018e-01
1540; 0; 2.9792942029865769e-02
7013; 0; 1.9517921464995359e-02
7006; 1; 1.5005686125029594e+00
6996; 1; 1.3867204656815495e+00
762; 1; 1.2713856354997983e+00
7009; 1; 1.2530108821039645e+00
6989; 1; 1.2447691127441904e+00
271; 1; 1.2092825112450307e+00
6993; 1; 1.2004838231654884e+00
3342; 1; 1.1981179768201848e+00
7003; 1; 1.1834427830250553e+00
7004; 1; 1.1705775024555289e+00
7027; 1; 1.1556955568593079e+00
2871; 1; 1.1113880321016918e+00
7038; 1; 1.1002747030031044e+00
6723; 1; 1.0958904468081354e+00
6585; 1; 1.0498244553408034e+00
7001; 1; 1.0343696795733055e+00
7029; 1; 9.8523575862611401e-01
7025; 1; 9.7550607945936907e-01
7015; 1; 9.7272112961626711e-01
4528; 1; 9.4608999362469026e-01
6994; 1; 9.4001162637402091e-01
7016; 1; 9.3852727314102347e-01
5036; 1; 9.3139438512120520e-01
4093; 1; 8.9796963946479025e-01
7019; 1; 8.9297694337347944e-01
7012; 1; 8.7459688388729873e-01
5299; 1; 8.6816099669173474e-01
5365; 1; 8.5861032538370829e-01
1007; 1; 8.5462832744606676e-01
7021; 1; 8.3539069858525850e-01
5576; 1; 8.1643011208469540e-01
3256; 1; 8.1290062002624830e-01
7035; 1; 8.1230373604504580e-01
406; 1; 8.1070214711997479e-01
900; 1; 8.0852086708184656e-01
7005; 1; 7.9080553376734275e-01
7037; 1; 7.8880671175421158e-01
5877; 1; 7.8765630504825057e-01
6997; 1; 7.7594206597662874e-01
4460; 1; 7.7529755586278581e-01
7020; 1; 7.5598002407122511e-01
2380; 1; 7.5138622805795352e-01
7017; 1; 7.4124525945830555e-01
6999; 1; 7.3767027397513607e-01
2991; 1; 7.2606437642735111e-01
6991; 1; 7.2338533867709054e-01
3072; 1; 7.1568580404113658e-01
6368; 1; 7.0942939006097649e-01
2735; 1; 7.0202507182674112e-01
4897; 1; 7.0145610855957008e-01
1454; 1; 6.9929840535638554e-01
5141; 1; 6.9783188824501985e-01
6941; 1; 6.8922048124663660e-01
7032; 1; 6.7631665415601949e-01
5713; 1; 6.7211521588646761e-01
1860; 1; 6.7099768700521545e-01
6416; 1; 6.5953462893673043e-01
7039; 1; 6.5715911111999914e-01
1796; 1; 6.5688738675785641e-01
3513; 1; 6.3104767962490771e-01
6983; 1; 6.1322689671039066e-01
5644; 1; 5.7206029755807430e-01
5422; 1; 5.7057471344058286e-01
7018; 1; 5.6364608091768520e-01
6984; 1; 5.5634341818004340e-01
7030; 1; 5.5356994176273766e-01
7040; 1; 5.4779444651437215e-01
4679; 1; 5.3397267692969108e-01
7026; 1; 5.3204086763632008e-01
7014; 1; 5.2556972449603545e-01
7022; 1; 5.0748546098567504e-01
1589; 1; 4.8939707608056904e-01
7031; 1; 4.8592434191506750e-01
6011; 1; 4.8032390594428959e-01
2077; 1; 4.7676490324278908e-01
6826; 1; 4.7354540769379405e-01
7034; 1; 4.7111566715537934e-01
3200; 1; 4.5509862909270427e-01
63; 1; 4.3415190961582995e-01
6193; 1; 4.3340703485956578e-01
7007; 1; 4.2405278685651643e-01
1197; 1; 4.1729077966257272e-01
7028; 1; 4.1331672573084494e-01
2187; 1; 3.9648540232331336e-01
2565; 1; 3.9525199744400458e-01
2000; 1; 3.9153392892926647e-01
6299; 1; 3.8920641943607692e-01
6986; 1; 3.4510142570503272e-01
6988; 1; 3.0665720353999265e-01
6987; 1; 2.9965657366485610e-01
7024; 1; 2.7214016493385151e-01
6992; 1; 2.6197654034009599e-01
7033; 1; 2.4894863135490267e-01
6515; 1; 2.2868750647851660e-01
7011; 1; 2.1377620553696991e-01
6995; 1; 2.1364459138413996e-01
6990; 1; 2.0174135749773722e-01
7036; 1; 1.9280666999244772e-01
7008; 1; 1.3098094280839653e-01
7010; 1; 1.1928222119372879e-01
4801; 1; 1.1121118795427942e-01
5780; 1; 8.2716024114968298e-02
7000; 1; 8.1924289921855094e-04
# FractureId; NumTraces
105; 71
# TraceId; Tips; Length
3257; 0; 1.1358875628732581e+00
5142; 0; 8.5215634596224321e-01
7072; 0; 7.6093075044229896e-01
1926; 0; 7.3174513046346934e-01
3863; 0; 3.2839002092709896e-01
7060; 0; 2.7131020028760483e-01
7050; 0; 2.5192405584918465e-01
7051; 0; 1.8011719928011685e-01
7057; 0; 1.6074692110587716e-01
4019; 0; 1.5773049691674479e-01
6136; 0; 1.5138383376331294e-01
2566; 0; 9.4317642547489866e-02
3959; 1; 1.0111021583595940e+00
7068; 1; 9.5358536593078402e-01
7054; 1; 9.4162736416297610e-01
7044; 1; 8.3637993929447374e-01
7046; 1; 8.1777133763002929e-01
5300; 1; 8.1394023966146678e-01
763; 1; 8.1098920047137568e-01
2188; 1; 8.0083799354641183e-01
3343; 1; 7.6552882593802585e-01
7071; 1; 7.5169375521724191e-01
7065; 1; 7.3498359263528035e-01
6942; 1; 6.7345751132396325e-01
1590; 1; 6.5953526608843283e-01
407; 1; 6.5464355476075287e-01
4556; 1; 6.4693756741690633e-01
2992; 1; 6.2279363419518174e-01
6983; 1; 6.1322689671039066e-01
2872; 1; 5.9598636952469608e-01
6516; 1; 5.9030041416129198e-01
7061; 1; 5.8026463249816551e-01
1861; 1; 5.7580942656953482e-01
4802; 1; 5.5708262136411957e-01
7049; 1; 5.2770953920857089e-01
64; 1; 5.2115674485589736e-01
7055; 1; 5.0904036209329484e-01
7063; 1; 5.0800183323352921e-01
4898; 1; 4.7677650497106228e-01
5645; 1; 4.6461028669497495e-01
7064; 1; 4.4465983066491765e-01
7053; 1; 4.3795107381228487e-01
1198; 1; 4.2655782107731638e-01
6586; 1; 4.1527563643169846e-01
5423; 1; 3.9279961686561049e-01
2078; 1; 3.8914780504942964e-01
2381; 1; 3.7062622627207154e-01
1008; 1; 3.5168653305408876e-01
7066; 1; 3.3904713789956492e-01
901; 1; 3.3472474010066494e-01
5714; 1; 3.1235941415954516e-01
7067; 1; 2.4754207592372415e-01
4461; 1; 2.4199353433675641e-01
1541; 1; 2.2390530730694097e-01
2001; 1; 2.2288150456023495e-01
7070; 1; 2.1949109224979846e-01
5878; 1; 2.0366971457076419e-01
7042; 1; 1.9244131726478206e-01
7047; 1; 1.8210678858721518e-01
7052; 1; 1.5662308051375026e-01
7043; 1; 1.5112808682806372e-01
7058; 1; 1.3985913491257926e-01
7056; 1; 1.3848790411799161e-01
7062; 1; 1.3679025752656523e-01
7045; 1; 1.1548270071035338e-01
3201; 1; 8.8767495374609540e-02
7069; 1; 8.0897762743767157e-02
1455; 1; 7.5874284180662971e-02
7048; 1; 3.9241500416338587e-02
4177; 1; 3.8057060862690173e-02
7059; 1; 3.4496774028814105e-02
# FractureId; NumTraces
106; 96
# TraceId; Tips; Length
7111; 0; 1.4393674320412433e+00
4604; 0; 1.4287713729081302e+00
7105; 0; 3.9915394241887397e-01
6012; 0; 1.2586896433456693e-01
6300; 0; 7.9603731370717287e-02
6670; 1; 1.0549671230335815e+00
6764; 1; 9.4697448283546193e-01
7112; 1; 8.6365133048176979e-01
7079; 1; 8.4820730394235710e-01
7080; 1; 8.2222704129162727e-01
7103; 1; 8.0637077486426378e-01
6462; 1; 7.9948445294155757e-01
5961; 1; 7.8643229863476338e-01
7099; 1; 7.3611506344426181e-01
4957; 1; 7.2741898933949956e-01
7082; 1; 7.2439622619540656e-01
5218; 1; 7.2397025667976855e-01
6541; 1; 7.1788606003834243e-01
3580; 1; 7.0922066247333915e-01
6640; 1; 6.8421425132974645e-01
7092; 1; 6.8288483247352694e-01
5828; 1; 6.6572293322708687e-01
5093; 1; 6.5260384905029167e-01
7107; 1; 6.4076556172579080e-01
3150; 1; 6.3256488093078778e-01
4271; 1; 6.2647601910523565e-01
5879; 1; 6.1168006277122078e-01
3073; 1; 6.0512334042378957e-01
7091; 1; 5.9965538228906756e-01
605; 1; 5.9558625308258384e-01
1726; 1; 5.7626385296216742e-01
7075; 1; 5.7504236867384417e-01
7102; 1; 5.7489546541997982e-01
2736; 1; 5.6612376712372969e-01
272; 1; 5.5812859223531308e-01
2809; 1; 5.5805595269905128e-01
6078; 1; 5.5754134167079417e-01
7094; 1; 5.5274094119223449e-01
6870; 1; 5.4536277728675053e-01
3662; 1; 5.4414157036697164e-01
7108; 1; 5.2948735474729491e-01
3923; 1; 5.2710719200681544e-01
1341; 1; 5.2493148690226998e-01
7109; 1; 5.2301617502755060e-01
5525; 1; 5.0966298544550614e-01
4178; 1; 4.9680794877923456e-01
7085; 1; 4.9129105843864285e-01
7084; 1; 4.8754379998493302e-01
3433; 1; 4.7772769728695019e-01
7073; 1; 4.6697825044090946e-01
7076; 1; 4.5022268650729169e-01
6240; 1; 4.4612958954839038e-01
671; 1; 4.2459230784702473e-01
5471; 1; 4.2159613493173986e-01
4386; 1; 3.9588620135643532e-01
5715; 1; 3.8904193258315628e-01
7077; 1; 3.8802116256918406e-01
2189; 1; 3.6261734053490807e-01
7078; 1; 3.5821751420142023e-01
7106; 1; 3.5315818928679549e-01
7074; 1; 3.5109439160301170e-01
526; 1; 3.4984181594084507e-01
7098; 1; 3.4953639140972265e-01
4843; 1; 3.4612204293113907e-01
7101; 1; 3.2827228066075193e-01
7081; 1; 3.0776371603744634e-01
5646; 1; 2.7758805929884695e-01
7095; 1; 2.7031405887186327e-01
2079; 1; 2.6819863804235006e-01
7096; 1; 2.6570839551704706e-01
7093; 1; 2.6343355276749719e-01
7113; 1; 2.5080097987279776e-01
3864; 1; 2.3883288713473336e-01
65; 1; 2.3527177804675009e-01
7100; 1; 2.3239048743217391e-01
1797; 1; 2.2456061774462294e-01
7090; 1; 2.1989923934321404e-01
7087; 1; 1.9277962218857467e-01
7089; 1; 1.8530114944324499e-01
6137; 1; 1.6228413161823860e-01
3344; 1; 1.4668398496687646e-01
7104; 1; 1.2943234422181665e-01
408; 1; 1.2789147968133077e-01
4020; 1; 1.2751894058671762e-01
4746; 1; 1.2344792849512559e-01
5366; 1; 1.1046686364118552e-01
7088; 1; 9.4082487272317897e-02
7097; 1; 9.2086519004295611e-02
7110; 1; 9.1101854782708214e-02
1108; 1; 8.5319456987419218e-02
6724; 1; 8.0253721273870968e-02
165; 1; 7.6435133956487725e-02
5577; 1; 4.5863248972793730e-02
7083; 1; 3.3655365601082052e-02
5301; 1; 5.5900706782962594e-03
7086; 1; 3.4177530928768286e-03
# FractureId; NumTraces
107; 85
# TraceId; Tips; Length
7127; 0; 7.8993932459111060e-01
7140; 0; 7.4142060487381711e-01
7115; 0; 7.2567344536795642e-01
5716; 0; 6.8964126037768625e-01
7146; 0; 6.4952232527335685e-01
5880; 0; 6.4545199972641865e-01
2737; 0; 6.4063274532155512e-01
7118; 0; 6.3941358978381457e-01
7143; 0; 6.0741799052897716e-01
6301; 0; 6.0603960011501334e-01
3581; 0; 5.5598966418785478e-01
6671; 0; 5.0213444846694455e-01
5472; 0; 4.7487134887922455e-01
4747; 0; 3.7537651575247505e-01
7126; 0; 3.7100576163121363e-01
7132; 0; 3.6119477869287459e-01
7131; 0; 3.2189675601332501e-01
4021; 0; 3.0290309692209677e-01
7124; 0; 2.7430872106383847e-01
7125; 0; 4.6816301255671496e-02
1009; 0; 3.7468058081512864e-02
7142; 1; 8.7038535776381631e-01
4605; 1; 8.0123324904997673e-01
6542; 1; 7.8252872072180757e-01
2190; 1; 7.7563798792962491e-01
5829; 1; 6.9465690566063576e-01
3434; 1; 6.7490161997218912e-01
6871; 1; 6.5966944375949477e-01
7139; 1; 6.4634536173739121e-01
1727; 1; 6.4606358857406365e-01
6463; 1; 6.4205574475505067e-01
7137; 1; 6.1471749167785139e-01
3151; 1; 6.1261307500462137e-01
409; 1; 6.1117105471364541e-01
7130; 1; 5.9769374188537705e-01
2567; 1; 5.6902240783711089e-01
4680; 1; 5.3743354000128840e-01
7114; 1; 5.3407614035540252e-01
527; 1; 5.2664829290846538e-01
4272; 1; 5.2189998264718429e-01
66; 1; 5.2012055688731595e-01
7138; 1; 5.1760842637443494e-01
7119; 1; 5.0428282249818457e-01
7144; 1; 4.9687311952990593e-01
6641; 1; 4.8059514369940098e-01
4844; 1; 4.6943437783884617e-01
7073; 1; 4.6697825044090946e-01
902; 1; 4.6397310764300326e-01
2080; 1; 4.4756079570459023e-01
7122; 1; 4.4100758971857112e-01
7134; 1; 4.1445782497549988e-01
3865; 1; 4.1418135202588069e-01
6013; 1; 3.8400819021158744e-01
6079; 1; 3.7302541777502324e-01
7129; 1; 3.7005646494980565e-01
7135; 1; 3.6369277318371940e-01
5302; 1; 3.4985966830004039e-01
6138; 1; 3.2657595494975711e-01
3924; 1; 3.2065297807137105e-01
7117; 1; 3.0859969678210331e-01
166; 1; 3.0177888149708826e-01
4462; 1; 2.8714976466451403e-01
6241; 1; 2.8372698139439906e-01
7120; 1; 2.8091361399511333e-01
7136; 1; 2.7922507551934789e-01
7116; 1; 2.7272813824357489e-01
7141; 1; 2.6444732993725051e-01
3793; 1; 2.5863418632794571e-01
7121; 1; 2.5248314662203380e-01
7133; 1; 2.4907964577087438e-01
4335; 1; 2.4477821946906644e-01
1109; 1; 2.3146652452183736e-01
1199; 1; 2.2875301068700593e-01
2993; 1; 2.0466182743108555e-01
1456; 1; 1.8539609760021747e-01
6765; 1; 1.6674142643322568e-01
7128; 1; 1.3727850586181672e-01
6194; 1; 1.3292952652694423e-01
2002; 1; 1.2394738105256514e-01
7123; 1; 1.1681442454515498e-01
2932; 1; 1.1640491217886258e-01
5367; 1; 8.3474708891963095e-02
7145; 1; 7.8550809062906748e-02
3478; 1; 3.0350070592602450e-02
1862; 1; 9.2962873433392115e-03
# FractureId; NumTraces
108; 119
# TraceId; Tips; Length
7148; 0; 1.1021041922452357e+00
7186; 0; 8.0496174560786471e-01
4681; 0; 7.8882619118158093e-01
7176; 0; 7.3632646135489210e-01
5881; 0; 7.1783197990269287e-01
1927; 0; 6.7864744645867603e-01
6984; 0; 5.5634341818004340e-01
410; 0; 5.4600268878164249e-01
4899; 0; 5.4389905993129806e-01
5219; 0; 4.7133182911961308e-01
5717; 0; 4.6231412195571570e-01
5143; 0; 3.9453410711130782e-01
7179; 0; 3.7282181389474189e-01
7171; 0; 1.0908895470357355e-01
4179; 0; 7.5751463836509117e-02
7194; 0; 3.8538395820276718e-02
5962; 0; 3.7172131568167378e-02
7161; 0; 5.8277700019228390e-03
7164; 1; 1.1594735240701439e+00
67; 1; 1.1129192957417104e+00
2191; 1; 1.0680129470086455e+00
5830; 1; 9.4430184919933846e-01
6302; 1; 9.3997406382074877e-01
7168; 1; 8.7524896762788051e-01
7166; 1; 8.6514744194276882e-01
7172; 1; 8.4819321531218106e-01
5303; 1; 8.2917607246905700e-01
7160; 1; 8.0481858620908742e-01
1728; 1; 7.9983449267898354e-01
6543; 1; 7.9454698713910066e-01
6872; 1; 7.7525115058514649e-01
4606; 1; 7.7427993622944014e-01
903; 1; 7.7132190326743799e-01
5647; 1; 7.6192322645033694e-01
7188; 1; 7.5565002172718998e-01
2081; 1; 7.4534958548524755e-01
2382; 1; 7.4258537297103455e-01
6014; 1; 7.4141543499970974e-01
2568; 1; 7.4116753897647003e-01
7184; 1; 7.2356015181870315e-01
3152; 1; 7.1137124743785318e-01
273; 1; 7.0666022861130062e-01
7170; 1; 7.0151900941433876e-01
7185; 1; 6.9168192508787940e-01
3866; 1; 6.7429513284130327e-01
7156; 1; 6.5783446072900653e-01
7191; 1; 6.5709082016603815e-01
7177; 1; 6.5580245675996374e-01
528; 1; 6.5575771662675875e-01
7180; 1; 6.5246807055142397e-01
4022; 1; 6.4680480420047137e-01
7150; 1; 6.3916389304395893e-01
7197; 1; 6.3033209362060660e-01
7147; 1; 6.1934443768701830e-01
6139; 1; 5.9320502584003143e-01
7157; 1; 5.7574398010603745e-01
3663; 1; 5.6588942105140017e-01
7195; 1; 5.6481231448487235e-01
4748; 1; 5.6336991612746778e-01
4463; 1; 5.5022686801355136e-01
7153; 1; 5.4553535697859212e-01
7182; 1; 5.4356005860539713e-01
7114; 1; 5.3407614035540252e-01
1010; 1; 5.2911467869195783e-01
7187; 1; 5.2874254166079782e-01
3435; 1; 5.2223513294635060e-01
167; 1; 5.1861532321703696e-01
4273; 1; 5.1763330246115824e-01
1342; 1; 5.1639119972444492e-01
3258; 1; 5.1585683909153035e-01
4336; 1; 5.0585382414169766e-01
7189; 1; 5.0524623115686262e-01
4958; 1; 5.0155345751776215e-01
7167; 1; 5.0087153775105997e-01
6766; 1; 4.9477599838618702e-01
6587; 1; 4.7358520949518174e-01
7154; 1; 4.6502592531444692e-01
7162; 1; 4.6070913431589483e-01
3582; 1; 4.6058389521484233e-01
7196; 1; 4.4405960541823619e-01
3732; 1; 4.4350478287323464e-01
4845; 1; 4.3881934815920193e-01
5424; 1; 4.3769951935141438e-01
7190; 1; 4.3293997659571776e-01
7158; 1; 4.3223459508511181e-01
6195; 1; 4.3140440110649103e-01
7174; 1; 4.2884097417822820e-01
7151; 1; 4.1614883448933571e-01
7169; 1; 4.0608195818952680e-01
7165; 1; 4.0212648914670956e-01
2994; 1; 3.9717704536619847e-01
5037; 1; 3.9273404620078656e-01
7178; 1; 3.7829180851233463e-01
7159; 1; 3.7246086582102456e-01
7192; 1; 3.6004553082180785e-01
7074; 1; 3.5109439160301170e-01
1457; 1; 3.4709839514927898e-01
4094; 1; 3.3826235934912807e-01
6672; 1; 3.3803226548761528e-01
7183; 1; 3.3317753391848970e-01
764; 1; 3.2662897689073922e-01
3345; 1; 3.2059301584833166e-01
7193; 1; 3.0319287066371015e-01
4387; 1; 2.9049465507573424e-01
5578; 1; 2.8581069955327754e-01
5781; 1; 2.4855807425897644e-01
2285; 1; 2.4585152693082038e-01
7163; 1; 2.4570035280969241e-01
7149; 1; 2.2148219208819608e-01
7155; 1; 2.1512626745248162e-01
2655; 1; 1.9659840862926317e-01
6080; 1; 1.8206073282451898e-01
7173; 1; 1.5833836414280930e-01
7152; 1; 1.1775965457579793e-01
7175; 1; 1.0618730909303950e-01
7181; 1; 6.5022736027689113e-02
3479; 1; 4.6178578508471138e-02
7198; 1; 3.4693126671962990e-02
1200; 1; 3.2227933194501929e-02
# FractureId; NumTraces
109; 107
# TraceId; Tips; Length
1729; 0; 9.2619617789790598e-01
7211; 0; 9.1401002968321787e-01
5718; 0; 8.1560565287734799e-01
5882; 0; 7.6736688136761566e-01
7222; 0; 7.5111704856633132e-01
4464; 0; 7.2016360609714369e-01
7214; 0; 5.5355975821771841e-01
6588; 0; 5.3194395312411424e-01
7238; 0; 5.1125769190385284e-01
1928; 0; 4.5404518669582722e-01
7229; 0; 4.2967049721957873e-01
5963; 0; 4.2740543870594327e-01
7201; 0; 2.8354202725389582e-01
7226; 0; 2.8260422204187791e-01
7232; 0; 1.3531144076587479e-01
7224; 0; 8.4039708083321660e-02
7199; 0; 7.3390933061963509e-02
2569; 0; 2.4901244741869829e-02
7223; 0; 1.3627389969850547e-02
7233; 1; 1.1046191360642581e+00
1110; 1; 1.0404106672721876e+00
7219; 1; 9.7706906838066698e-01
1011; 1; 9.6421529006717188e-01
4846; 1; 9.3289766668694152e-01
3480; 1; 9.3095431055085620e-01
7208; 1; 9.2458576218263655e-01
7235; 1; 7.9138619406565125e-01
411; 1; 7.7969356356026487e-01
1645; 1; 7.3541736492559651e-01
2192; 1; 7.2872693604908678e-01
1458; 1; 6.8765031395278309e-01
7218; 1; 6.7132815725411532e-01
6767; 1; 6.6847187654204021e-01
7237; 1; 6.5431030118137690e-01
529; 1; 6.4815761821303597e-01
2383; 1; 6.4447902029262649e-01
4023; 1; 6.4192275768624130e-01
7204; 1; 6.2758787988237841e-01
7147; 1; 6.1934443768701830e-01
3794; 1; 5.8657202907400374e-01
7236; 1; 5.8042753472013109e-01
7212; 1; 5.5612923015956151e-01
7221; 1; 5.4513915817457292e-01
2082; 1; 5.3658039045857786e-01
5648; 1; 5.3536410150280112e-01
7231; 1; 5.3249073787472911e-01
2933; 1; 5.3071420907185762e-01
68; 1; 5.2115009061376816e-01
7240; 1; 5.1746103061176185e-01
7220; 1; 5.0938007846372557e-01
6517; 1; 4.9105385846868060e-01
7203; 1; 4.8720774174015125e-01
1268; 1; 4.8293919995814283e-01
1201; 1; 4.8080928050726274e-01
5144; 1; 4.7884640365143460e-01
7241; 1; 4.7425576619104315e-01
6303; 1; 4.6344391017431424e-01
5220; 1; 4.5586911183645379e-01
6015; 1; 4.4980090424955371e-01
5782; 1; 4.4741729419065829e-01
4803; 1; 3.9574429003595868e-01
7216; 1; 3.9450926785332685e-01
7234; 1; 3.8082628312742889e-01
1542; 1; 3.7968913313518665e-01
5831; 1; 3.6338380497479605e-01
3259; 1; 3.6273636256167813e-01
7207; 1; 3.6162060884010522e-01
3583; 1; 3.5895707884271372e-01
7227; 1; 3.5274401641212638e-01
5579; 1; 3.4515720509193010e-01
2995; 1; 3.4314586100436406e-01
2656; 1; 3.3551865661237767e-01
3153; 1; 3.3455017652749713e-01
7205; 1; 3.3442775891145776e-01
7239; 1; 3.3433579979488554e-01
7206; 1; 3.3281574121957030e-01
6673; 1; 3.2857282371769314e-01
7215; 1; 3.0915410126758885e-01
5304; 1; 2.9968658534196896e-01
4959; 1; 2.9734587645925609e-01
5038; 1; 2.9644148784846414e-01
4274; 1; 2.8622455307734995e-01
7213; 1; 2.8217647197378065e-01
4095; 1; 2.6641950318984670e-01
7225; 1; 2.6010083745164270e-01
4388; 1; 2.1952930768310633e-01
274; 1; 2.1022038792463948e-01
7210; 1; 2.0869233865006687e-01
7242; 1; 2.0084832198010161e-01
3664; 1; 1.9597755133588349e-01
6196; 1; 1.9549421808528944e-01
7042; 1; 1.9244131726478206e-01
7228; 1; 1.7879882190568333e-01
3733; 1; 1.5655485541069597e-01
4557; 1; 1.3219289819796620e-01
7230; 1; 1.3058876076552520e-01
7209; 1; 1.2239396691711327e-01
4607; 1; 1.1822680728963082e-01
6081; 1; 9.6863417598177279e-02
1863; 1; 6.6417657051659501e-02
6242; 1; 6.0947851548711865e-02
5425; 1; 5.5741785246246206e-02
7202; 1; 3.1066545717329187e-02
4900; 1; 3.0054467588689147e-02
7200; 1; 1.1483127137243082e-02
7217; 1; 1.1354629842898468e-02
2873; 1; 8.8506680020833343e-03
# FractureId; NumTraces
110; 145
# TraceId; Tips; Length
4180; 0; 1.0516455208987723e+00
7286; 0; 6.1359974707967802e-01
829; 0; 2.7919261813486818e-01
7281; 0; 2.3171711559492217e-01
2738; 1; 1.3603202887202221e+00
7268; 1; 1.3331245328439663e+00
4608; 1; 1.3260652099015882e+00
6464; 1; 1.2745580509516206e+00
7300; 1; 1.2615883483349695e+00
7265; 1; 1.1525047250481317e+00
7267; 1; 1.1408199440271423e+00
6985; 1; 1.1278383842590853e+00
6016; 1; 1.1235513947575637e+00
7299; 1; 1.1168388930718465e+00
7148; 1; 1.1021041922452357e+00
7261; 1; 1.1001757892225490e+00
7296; 1; 1.0807303993657422e+00
6304; 1; 1.0684522830658110e+00
7273; 1; 1.0494199478048174e+00
6197; 1; 1.0265466628559028e+00
1012; 1; 1.0048225089085894e+00
6873; 1; 9.7225515450657773e-01
7284; 1; 9.7128628605422240e-01
3260; 1; 9.7046214481603965e-01
2570; 1; 9.4933429850092022e-01
2083; 1; 9.4366344783405498e-01
275; 1; 9.4220438029916331e-01
4682; 1; 9.4170650971695635e-01
6544; 1; 9.2795578720825311e-01
7270; 1; 9.2485861739462705e-01
6768; 1; 9.0850585763485958e-01
6243; 1; 9.0664193957256511e-01
7276; 1; 9.0612968380334080e-01
7258; 1; 9.0389723040253056e-01
6642; 1; 8.9399193319036785e-01
7288; 1; 8.8377047225363758e-01
7285; 1; 8.8139652129973967e-01
3074; 1; 8.7653010369278783e-01
7252; 1; 8.7531433148779592e-01
5039; 1; 8.6191895680610819e-01
7282; 1; 8.6165108209124075e-01
7306; 1; 8.2430832483709948e-01
5649; 1; 8.1571828222483744e-01
7277; 1; 8.0585586051596925e-01
7247; 1; 8.0530333435282697e-01
7262; 1; 7.9732136822682387e-01
7264; 1; 7.9716721254493894e-01
904; 1; 7.9586763589816933e-01
